job_id,job_url,job_title,organisation_name,emp_type,location_city,location_state,location_country,closing_date,salary_desc,min_salary,max_salary,essential_criteria,desirable_criteria,org_contact_name,org_contact_role,org_contact_phone,org_contact_email,job_attachments,description_long,sports,is_cool_flag,date_created
80204,https://www.sportspeople.com.au//jobs/80204-gymnastics-program-manager-active-gymnastics,Gymnastics Program Manager,Active Gymnastics,Part Time,O'Connor & Jandakot,Western Australia,Australia,27 Mar 2024,,,,"Intermediate Gymnastics Coach Accreditation,Working with Children / Working with Vulnerable People Check","First Aid Certificate, Advanced / Advanced Silver Gymnastics Coach Accreditation",,,,,,"Are you passionate about gymnastics and dedicated to fostering a safe and engaging environment for athletes of all ages? If so, we have the perfect opportunity for you!As the Program Manager, you will supervise and oversee our program to ensure that all coaches receive the necessary support and guidance to carry out their duties effectively. Your role will ensure children are safe and enjoying their time in the gym, fostering a positive and engaging atmosphere for all children and coaches.As the Program Manager, you will be crucial in training staff, maintaining a safe gym environment, and ensuring the coaching team implements our recreational gymnastics curriculum.Key Responsibilities:Staff Training and Accreditation: Train our coaching staff to ensure they have the necessary skills and knowledge to provide high-quality instruction. Work with staff to ensure they have the appropriate accreditations.Safety Management: Oversee safety protocols and procedures to create a safe and secure environment for all participants.Daily Operations: Coordinate daily activities, including setting up circuits. Supervise and oversee coaches.Curriculum Implementation: Ensure that all staff members understand and adhere to our gymnastics program curriculum, fostering consistency and excellence in instruction.Mentorship: Provide ongoing mentorship and support to staff members.Skills required:Intermediate gymnastics qualification essential, Advanced preferred.Previous gymnastics coaching experience is necessary.Strong leadership and communication skills.Commitment to safety and excellence in gymnastics instruction.Ability to work effectively in a team environment.We have opportunities in our O'Connor and Jandakot locations. This is a part-time position of approximately 20 hours a week (negotiable).Joining our team as a Program Manager offers you the opportunity to make a meaningful impact on the lives of young athletes while working in a supportive and collaborative environment. If you are ready to take your career in gymnastics to the next level, we want to hear from you!",Gymnastics,False,2024-02-28
80203,https://www.sportspeople.com.au//jobs/80203-suncorp-super-netball-league-ssn-operations-coordinator-netball-australia,Suncorp Super Netball League (SSN) Operations Coordinator,Netball Australia,Full Time,"Fitzroy, Melbourne",Victoria,Australia,Apply NOW,,,,"National Police / Criminal History Check,Working with Children / Working with Vulnerable People Check",,,,,,,"Why join the Netball Crew?We're glad you asked! For nearly 100 years, Netball Australia has led, inspired, and supported a myriad of opportunities for thousands of communities and millions of Australians to play, deliver, watch, and ultimately love our sport. With over 8.2 million Australians interested in netball, and over 4 million are core fans of Suncorp Super Netball, our game is in great shape, with the incredible success of our elite competitions propelling strong participation and fanbase growth domestically and globally. Australia is the No. 1 ranked team in the world, with 12 World Cup and 5 Commonwealth Games wins. 8/10 families in Australia are involved in netball, with over 1 million participants and 50,000+ Woolworths NetSetGo registrations!We are rightly proud of our heritage, our standing, and our successes. Few teams in any sport, and even fewer organisations in any industry, enjoy the position and the positive pressure of being No. 1 in the World! We love what we do and thoroughly enjoy inspiring everyone to experience the magic of Australia’s leading female sport. If this sounds like something you would enjoy being a part of (and we may be bias but think you might) then keep reading to find out a little more about this great opportunity.The Opportunity:We are primarily looking for someone with apassion for sport,for people, our fansand have a keen desire tosupport the successful operation of events. Some of your key day to day responsibilities will be to:Assist in the planning, coordination and execution of the Suncorp Super Netball League (SSN)Assist in the delivery of the key operational objectives of SSNBe the primary point of contact for SSN teams, providing guidance, support and direction to ensure effective performance and compliance of League ManualAssist in the development, execution and monitoring of all league documentationApprove weekly team sheets and match day run sheets for competition teamsComplete weekly analysis of post-match reports and follow-up correspondence and compliance with competition teams and other stakeholdersDistribute weekly match official appointments to key internal and external stakeholdersServe as the key point of contact for SSN service providers in your portfolio and provide guidance, support and direction to ensure alignment to objectives and performanceEnough about us, here's what we would love to see from you:At Netball Australia, we value our people, and our people are the fabric of our organisation. Our DNA:Belong- We create and foster a safe and respectful environment. We are united by a shared purpose but recognise and support differing opinions and identities.Be Your Best- The ongoing pursuit to be better and bring out the best in others.Be Bold- We step outside our comfort zone and are courageous in our exploration of the new. Our ideal candidate would be able to demonstrate a strong alignment to our DNA. Some other key capabilities. behaviours, knowledge, and traits that would stand out to us:A tertiary qualification in a related discipline and/or experience in a sporting industryPrevious experience in the delivery of operational objectivesAn ability to communicate effectively and work collaboratively with a diverse and complex range of stakeholdersA professional and personable approach in all dealingsStrong attention to detailAbility to work collaborativelyA passion for sport at all levelsOther Information:With significant opportunity leading into the 2027 Netball World Cup in Sydney and Netball Australia’s centenary year, there has never been a more exciting time to join! This opportunity will be based at our HQ in vibrant Fitzroy, where you will be spoilt for choice on great coffee spots. Our teams work flexibly, and we encourage the successful applicant to discuss flexible working options with their new Manager.If this sounds like you, and we hope it does - please submit your CV along with a Cover Letter telling us what most excites you about this fabulous role. We shortlist and interview great candidates as soon as they are identified so please do not delay your application, if you would like to be considered. We do not take for granted the volume of applications we receive; however please be aware this means that individual feedback to unsuccessful candidates who do not progress to interview is unable to be provided.Netball Australia takes our Safeguarding responsibilities seriously and we provide an environment that is safe for our child and adult beneficiaries. All successful candidates will undergo a criminal record and Working with Children check prior to employment. We provide our staff and volunteers with ongoing supervision, support and training in their work with child and adult beneficiaries. We have a collaborative, supportive and diverse culture and promote the continued development of our team members! We believe your religion, age, disability, sexual orientation, gender identification or culture do not define you nor impact your application or employment with Netball Australia. We are a sport for all people across the community and take pride in providing a diverse, inclusive and safe environment for all.",Netball,True,2024-02-28
80197,https://www.sportspeople.com.au//jobs/80197-aflw-medical-roles-doctor-head-physiotherapist-hawthorn-football-club,AFLW Medical Roles (Doctor & Head Physiotherapist),Hawthorn Football Club,Contract/Temp,Mulgrave,Victoria,Australia,15 Mar 2024,,,,"Relevant Tertiary Qualification,First Aid Certificate,Sports Medicine / Physio / Allied Health Degree,Working with Children / Working with Vulnerable People Check",,,,,,,"The Hawthorn Football Club currently has two unique opportunities to play a critical role with the success of our AFLW Program within our medical team, in the capacity of AFLW Doctor and AFLW Head Physiotherapist. The club has  a proud and successful history and wants to experienced continued success both on and off the field.You will play an essential role in our AFLW team reaching its full potential. You will work and thrive in an environment that is committed to excellence, inclusion and supported by a culture of wellbeing and balance.Our Club’s vision is to deliver long term objectives to continually grow, innovate and achieve on-field success. This includes our commitment to growing our AFLW football program along with the building of our new state of the art facility - The Kennedy Community Centre. KCC will set the club up for decades to come with equal facilities for both our men’s and women’s program.As we head into our third season in the AFLW competition, these roles are an exciting leadership opportunity at our club to lead areas within our AFLW program.About the role:AFLW Doctor:The role will support our AFLW players with training as well as game day health, fitness and injury management.  Within a team of two and report through to the Head of Health and will assume the responsibility within the team structure for contributing to medical decisions that affect the players’ safe participation and will integrate medical expertise with other health care providers, including medical specialists, fitness staff and allied health professionals.The successful candidate will be decisive and methodical, backed by relevant tertiary study. You have significant clinical experience. You are collaborative and able to influence different stakeholder groups with your medical expertise and relevant understanding of the AFL industry.You will have relevant qualifications that include:Tertiary undergraduate and post graduate degreesSport and Exercise PhysicianGeneral registration with APHRA, Professional Indemnity and Public Liability insuranceExperience managing sport related illnesses and injuries within an elite sporting environment (such as concussion)An understanding of ASADA and local anti-doping standards and guidelinesProven track record in partnering with stakeholders to deliver results with a medical focusAFLW Head Physiotherapist:Reporting through to the GM of Football Operations, this role is responsible for managing the AFLW physiotherapy team through the delivery of best practice to our AFLW playing group during training, match and post match services. The role will provide leadership and ensure all physio and rehabilitation team members are performing at optimal level in order to drive outcomes. This will include day to day management of the team and involvement in weekly meetings.Working closely with AFLW High Performance Manager and Club Doctor to ensure players receive the highest care and treatment. Liaise with AFLW Senior Coach and GM of Football in relation to player injury management in addition to the AFL Men’s Head Physiotherapist as required for optimal player management.The successful candidate will be decisive and methodical and have experience leading a team of professionals. This is backed by relevant tertiary qualifications including a minimum of 4 years working in an elite sporting environment. You have an understanding of the AFL industry and post graduate qualifications in sports and/or musculoskeletal physiotherapy.Our offer to youAs a Hawthorn Football Club employee, you will work in a supportive, values driven and harmonious team. You will be challenged and provided with opportunities to learn new things, grow, and develop. Our initiatives which drive wellbeing, connection and performance include:Access to gym facilitiesFlexible work arrangementsSpecial offers and discounts through our Corporate PartnersIndustry leading Parental Leave PolicyProfessional development opportunities – inhouse and externalOne Club memberships to enjoy games with your family and friendsPlease email your cover letter and resume through to us. Applications Friday 15th March 2024.The Hawthorn Football Club is an Equal Opportunity Employer and encourages applications from suitably qualified and diverse candidates. We welcome applicants who reflect the diversity of the Australian community and encourages applicants from the following backgrounds to apply:Aboriginal and Torres Strait IslanderCulturally and linguistically diverseLGBTIQ+People with a disabilityPeople who live in rural and regional locationsWe provide a welcoming, safe, and flexible approach to work and provide an environment that benefits from and enables the best from everyone.As an organisation we are committed to protecting children and young people from harm. It is essential that anyone involved with the Hawthorn Football Club understands their responsibility in relation to child safety. Our organisation requires all applicants to obtain a ‘Working with Children Check’ prior to appointment.",AFL,True,2024-02-28
80206,https://www.sportspeople.com.au//jobs/80206-duty-manager-aquatics-south-east-leisure,Duty Manager - Aquatics,South East Leisure,Casual,Dandenong / Noble Park,Victoria,Australia,27 Mar 2024,$37.31 ph + super + benefits,35.0,40.0,"Pool Lifeguard Award,First Aid Certificate,Current Provide/Perform CPR,Operate Defibrillator,Oxygen Administration,National Police / Criminal History Check,Working with Children / Working with Vulnerable People Check",,Jessica O'Connell,,(03) 9767 3100,recruitment@southeastleisure.com.au,,"Exciting Career Opportunities I Casual Role | Dandenong/Noble Park LocationGreat Pay | Free Gym & Pool Access | Onsite Cafe with Staff DiscountsPositive & Fun work environment | Multiple positions availableAbout the roleThe Duty Manager is responsible for ensuring safe and effective operation of the venue, including identifying OHS risks. The role is responsible for overseeing the staff team to ensure a high-quality service and facility is provided.  The Duty Manager is responsible for ensuring safety in the aquatics environment, including pool supervision and water quality.Duty Manager will drive a safety culture at the facilities and support the administration of OH&S system.Key Responsibilities and Specialist SkillsProvide guidance and support to risk management, ensuring aquatic safety procedures are followed.Responsible for pool water quality, plant room and cleanliness issuesPerform plant, cleaning and maintenance dutiesAttend to customer queriesGeneral administration of OH&S software within centreAppropriate understanding & implementation of Guidelines Safe Pool Operations (GSPO’S)Support the coordination of contractors on site as requiredIdentify potential risks to safety and take steps to reduce those risksLead and promote a positive safety cultureEnsure the facility is clean and presentable at all timesMaintain an understanding of programs and services across all facilitiesComplete administrative tasksMaintain understanding of policies and proceduresProcessing financial transactions and end of shift reconciliationLead and support staff team on siteAct as the Chief WardenOther duties as requiredQualifications and ExperienceExperience performing lifeguard dutiesExperience performing duty manager dutiesUnderstanding of risk management & basic OHS systemsPool Lifeguard including Defibrillator and Basic Oxygen AdministrationFirst Aid and CPRWorking with Children CheckOrganisational Relationship/ContextReports toOperations CoordinatorMajor contactsInternal LiaisonsLeadership teamInternal staff teamExternal LiaisonsMembers and PatronsContractorsUser GroupsAbout UsSouth East Leisure is a leisure management company based in the City of Greater Dandenong with a vision to enhance the health and wellbeing of our community by providing sustainable world class experiences.South East Leisure manage and operate the four major leisure facilities in the Greater Dandenong area:Dandenong OasisNoble Park Aquatic CentreSpringers Leisure CentreDandenong StadiumOur Purposeis to improve community health and wellbeing outcomes through accessible, high quality leisure experiences.Our Visionis to be the destination of choice providing sustainable world class experiences that enhance the overall health and wellbeing of our community.We pride ourselves on being driven by ourValues:CARE – We care about our people, our actions, and our outcomesOPEN – We are honest, transparent, and respectful in our actionsFUN – We work hard, we have fun and celebrate our successSUSTAINABLE – We provide commercially and environmentally sustainable outcomesBenefitsAt South East Leisure, our core value is Care. We are proud to demonstrate Care to our people by offering the following benefits:Complimentary Full-Access membership to SEL managed Aquatic and Leisure Facilities.$1 coffees25% discount on all full-price food and beverage purchases from SEL cafes25% discount on all full-price merchandise purchases from SEL managed facilitiesEmployee Values Champions Reward and Recognition programSocial Club and team building eventsTraining and development opportunitiesAccess to industry committees and networksMentor program and career pathwaysEmployee Assistance ProgramSalary Sacrifice options for permanent staff, including motor vehicle novated leases and superannuation contributionsEqual OpportunityWe support the provision of a work environment that is free from harassment, discrimination and bullying and refrain from engagement in any activities that may be offensive, humiliating, uncomfortable for; or derogatory towards; other staff or the community.Safeguarding Children and vulnerable adults CommitmentSEL wants children and vulnerable adults to be safe, feel safe, happy, and empowered; we take all reasonable steps to ensure candidates are appropriately screened and to employ skilled staff to work with children and vulnerable adults and have zero tolerance for all forms of harm.",Lifeguard,False,2024-02-28
80202,https://www.sportspeople.com.au//jobs/80202-strength-conditioning-coach-st-aidans-anglican-girls-school,Strength & Conditioning Coach,St Aidan's Anglican Girls School,Casual,Brisbane,Queensland,Australia,8 Mar 2024,,,,"First Aid Certificate,Level 1 Strength & Conditioning Coach,Working with Children / Working with Vulnerable People Check","Relevant Tertiary Qualification, Human Movement / Coaching / Exercise / Sports Science Degree",,,,hr@staidans.qld.edu.au,,"St Aidan's Anglican Girls' School is one of Queensland's leading independent schools, fostering in students confidence, compassion, academic excellence and a lifelong love of learning.  We look to all staff to be committed to and in harmony with the Anglican Ethos of the School.St Aidan’s Anglican Girls’ School are currently seeking expressions of interest from qualified and experienced applicants for the position of Strength & Conditioning Coach (approx. 12-15 hours per week).To be considered for this role you will;Bring specialist knowledge and experience, passion and enthusiasm for coaching and mentoring student athletes across a variety of sportsPrepare student athletes for peak physical performance and injury resistance in their chosen sport via the delivery of a comprehensive strength and conditioning programWork with the Director of Athletic Development to create and develop a culture where student athletes are committed and motivated and train with purpose, intent, focus and attentionPossess excellent communication and organisational skillsHave the flexibility to work predominantly before after school with occasional sessions during the school dayHave a minimum Level 1 Australian Strength & Conditioning Association (ASCA) qualificationHave a Paid Blue Card (Working with Children) or ability to obtainCurrent First Aid & CPR CertificatesDesirable Experience and Requirements:Bachelor of Exercise Science/Human Movement Studies or equivalent, ASCA Professional Coach Accreditation Scheme AccreditationRemuneration will be negotiated dependent on qualifications and experience.Remuneration will be negotiated dependent on qualifications and experience.St Aidan's supports the rights of children and young people and is committed to the safety, welfare and wellbeing of students and expect all staff and volunteers to share this commitment.  All candidates are required to undergo a screening process prior to appointment and successful candidate must comply with School policies and relevant legislation relating to Student protection.A School of the Society of the Sacred Advent.",Personal Fitness Training,False,2024-02-28
80192,https://www.sportspeople.com.au//jobs/80192-sport-coaches-umpires-and-referees-winter-season-the-geelong-college,"Sport Coaches, Umpires and Referees (Winter Season)",The Geelong College,Casual,Newtown,Victoria,Australia,17 Mar 2024,,,,"Level 1 Coaching Accreditation,Level 1/Basic First Aid,Current Provide/Perform CPR,Management of Anaphylaxis,Working with Children / Working with Vulnerable People Check",,Human Resources,The Geelong College,(03) 5226 3166,,https://www.sportspeople.com.au/resources/files/74a395febbbb.pdf,"Applications are invited for the following Winter APS Sport positions:Sport Coaches, Umpires and RefereesRequired for the following sports:BasketballHockeyNetballSelection Criteria:Maintain a current Level 1 First Aid Certificate, annual CPR Certificate and be Anaphylaxis trainedHold a valid Working with Children Check (WWCC), or ability to obtainLevel 1 Coach Accreditation (preferred)Previous experience working specifically with children and/or adolescentsIntegrity, responsibility and respect for othersAbility to interact and communicate with students and other members of staffWilling support for the Christian ethos of the School","Basketball,Hockey,Netball",False,2024-02-28
80201,https://www.sportspeople.com.au//jobs/80201-match-officials-manager-workforce-rugby-australia,"Match Officials Manager, Workforce",Rugby Australia,Full Time,,,,12 Mar 2024,,,,"National Police / Criminal History Check,Working with Children / Working with Vulnerable People Check",Relevant Tertiary Qualification,,,,madelaine.allaway@rugby.com.ay,,"Working as part of the Match Officials team and reporting to the Head of Community Match Officials, the role will be responsible for assisting with the development and implementation of Rugby Australia’s Match Officials strategy nationally. This includes overseeing the implementation of programs developed by Rugby Australia as well as coordinating and delivering match official education programs in the region.Key AccountabilitiesRight TrainingDirect national referees’ associations on the best onboarding process for developers and educatorsProvide associations with the framework and guidance for best practice education and training of the developers and educators in their regionFacilitate training opportunities aligned to the national framework that they can be utilised nationallyEnhance national learning opportunities for developer and educator roles within the national frameworkWork with coach and administration staff to implement and integrate the developer and educator roles into whole of game education programsRight EnvironmentFacilitate and direct the recruitment process for the developer and educator rolesWork with Association and Member Unions to develop initiatives to increase the recruitment and retention of Match OfficialsDrive stakeholder collaboration to allow a transparent development process of referees and developers in the communityAlign tiered learning opportunities within the developer and education roles to allow for a clear development programDrive the Match Official role within the communityRight SupportManage the quality assurance and accreditation process of all Match Official Developers and Educators nationallyAlign education opportunities to the right level of participant to create the best participant experienceCreate opportunities for all to participate in Match Officiating by facilitating opportunities with Association and Member UnionsWork on a reimbursement framework with Member Unions that truly values the role of the developer and educatorCapabilities, Experience & Qualification RequirementsCapabilitiesStrong communication skills with a written and verbal flair for developing and delivering practical presentations on program directionDemonstrated project management skills, including analysis, planning, monitoring, evaluation and prioritisationAbility to initiate, monitor and review projects and activities in line with organisational plansCapacity to think, plan and mobilise others to act strategicallyAvailable for regular after hours and weekend activities and international, interstate and intrastate travelExperienceRequiredWorking knowledge and experience in rugbyDisciplined budget management experiencePrevious management experience with a demonstrated ability to maintain relationships with a diverse group of stakeholdersDesiredMatch official experience in sport and/or rugby unionExperience in sport at grass roots and/or high-performance levelPrevious position held in a local sporting organisationPrevious volunteer experience in sportQualification RequirementsAppropriate tertiary degree or relevant experienceMeet the Working with Children Check and National Police Check requirements","Rugby,Rugby Union",False,2024-02-28
80200,https://www.sportspeople.com.au//jobs/80200-football-operations-programs-manager-football-canterbury,Football Operations & Programs Manager,Football Canterbury,Full Time,Ashfield,New South Wales,Australia,11 Mar 2024,"$75,000 to $80,000 pa (depending on experience)",70000.0,80000.0,"Relevant Coaching Accreditation,Working with Children / Working with Vulnerable People Check,Drivers Licence",,Trent Thomas,,(02) 9716 8558,,,"ATTITUDE AND BEHAVIOURSAs this role within Football Canterbury (FC) includes operating as part of a team, you are expected to work as a team member, show appropriate behaviours and respect to all our employees and stakeholders, and work within a spirit of cooperation.You will embody our behaviours of being supportive, transparent, ambitious, respectful, unified, and having integrity.PRIMARY OBJECTIVEThe Football Operations & Programs role is a full-time role providing leadership and support to the football operations and programs conducted by FC.The role incorporates the Winter and Summer competition seasons, development programs, and football education experiences conducted by FC for its stakeholders. They will work closely with the Competition Manager and oversee the Development Officer, Coach Education Officer, and any engaged development/education providers.SPECIFIC ACCOUNTABILITIESGeneralRepresent FC in a professional manner at all times.Perform all duties as required by the Chief Executive Officer.Provide guidance to the development staff, education providers, and other service providers.Coordinate the football specific annual calendar of activities.Contribute to budget development, and oversight of program/development expenses against the allocated budget.Participate in grant funding applications for programs and opportunities that will benefit the conduct of football programs within the Association footprint.Stakeholder communications and engagement. Including but not limited to, member clubs, neighbouring Associations, Football Australia, Football NSW, and government.Winter and Summer SeasonsProvide registration support for the Winter season.Assist the Disciplinary Officer as required in the conduct of their duties.Work alongside the Competition Manager in setting the annual competition timelines.Work alongside the Competition Manager in the delivery of each of the Winter and Summer seasons.Provide advice and support to the Competition Manager in dealing with adjudications on Winter and Summer competition matters.Preparation of participation and competition reports as required by the CEO.Annual ProgramsFacilitate the delivery of annual programs operated by the Association: Striker School; Representative League. Requiring the engagement of appropriate service providers, setting timelines, procurement of facilities/equipment.Manage the delivery of the school holiday clinic programs conducted by the Association including the engagement of appropriate service providers, setting timelines, procurement of facilities/equipment.Annual review and evaluation of Association programs.Devise new annual program opportunities for the Association to explore.Development OpportunitiesIn conjunction with the Development Officer set the annual plan of development opportunities.Assist, when required, in the delivery of development opportunities.Liaise, in conjunction with the Development Officer, with key personnel from member clubs, Football Australia, Football NSW, and A-Leagues clubs on development opportunities in the player, coach, and officiating space.Devise new development opportunities for the Association to explore.Education ExperiencesFacilitate with the Coach Education Officer the conduct of community coach education courses with approved course presenters.Facilitate with the Canterbury Referees Association the conduct of community officiating courses with approved course presenters.Facilitate the Game Leader training program and engagement with stakeholders.OtherFrom time to time perform a broad range of duties to support the delivery of:Association Events, gala days, functions, workshops, courses, meetings, finals series, and tournaments.Assist in the publication of online material and other promotional information.","Football,Soccer",False,2024-02-28
80198,https://www.sportspeople.com.au//jobs/80198-remote-sport-and-recreation-coordinator-green-river-aboriginal-corporation,Remote Sport and Recreation Coordinator,Green River Aboriginal Corporation,Full Time,Nauiyu Daly River,Northern Territory,Australia,8 Mar 2024,,,,"Working with Children / Working with Vulnerable People Check,Drivers Licence","Relevant Tertiary Qualification, Leisure / Recreation Degree, Pool Lifeguard Award, First Aid Certificate, Human Movement / Coaching / Exercise / Sports Science Degree",Wayne Buckley,,0419 755 084,,https://www.sportspeople.com.au/resources/files/74a4844001bd.docx,"Primary ObjectiveTo develop and manage the Sport and Recreation and Out of School Hours Care (OSHC) programs in Nauiyu, Daly River. This will include the delivery of a range of services and activities that meet community expectation and needs, as well as contractual requirements for program funding, and improved physical, emotional and social wellbeing of community members.Key ResponsibilitiesManage a small team of local Aboriginal Sport and Recreation OfficersWork in partnership with the community to determine appropriate and engaging activities that meet contractual requirementsDevelop and deliver an overarching sport and recreation plan and more detailed quarterly plans outlining activities under each program managed by the positionManage the equipment and buildings utilised for sport and recreation within the program budgetsMake sure the sport and recreation environment and activities are safe, including through adhering to and regularly reviewing risk management plansComplete administrative tasks and functions including program reporting required by fundersBe an active member of the organisation’s leadership group","AFL,Football,Softball,Swimming",True,2024-02-28
80199,https://www.sportspeople.com.au//jobs/80199-parks-and-open-space-planning-officer-city-of-parramatta,Parks and Open Space Planning Officer,City of Parramatta,Full Time,Rydalmere,New South Wales,Australia,19 Mar 2024,"$90,298 to $99,439 pa + super",,110000.0,"Relevant Tertiary Qualification,Drivers Licence",,,,,mryan@cityofparramatta.nsw.gov.au,,"City of Parramatta have an exciting permanent full-time opportunity working in our Parks & Open Spaces team as a Parks and Open Space Planning Officer!About the roleAs the Parks and Open Space Planning Officer you will be responsible for providing technical support and advice in the planning and management of parks and open space. The role will manage internal and external stakeholder relationships and enquiries specific to the parks and open space planning team to ensure high quality outcomes that meet Council requirements within a rapidly growing Local Government Area.On a daily basis you will:Coordinate activities relating to the parks and open space management including supporting a range of stakeholders in the management, access, planning and use of Council’s parks and open space.Provide support for the team with the development of projects, guidelines, policies, procedures, and specifications to improve the delivery and use of high-quality parks and open spaces.Develop and maintain effective working relationships with internal and external stakeholders.About YouThe successful candidate should have a demonstrated understanding of parks and open space management and or planning with the comprehension knowledge of recreation, park, and open space.Excellent written and verbal communication skills combined with analytical and problem-solving capabilities are essential for your success in the role!Qualifications:Tertiary qualifications in Parks, Recreation, Open Space Management and/ or Planning or other related discipline.NSW Class ‘C’ Drivers License.Experience:Demonstrated experience (preferably 2 years’) in park and open space management and or planning or a related field.Experience working with community groups and undertaking consultation activities in relation to parks and open spaces or related activities.Local Government experience is preferred but not essentialWhat’s on offerWe are offering an attractive total remuneration from $90,298 to $99,439 plus 11% superannuation.In addition, City of Parramatta also offer excellent employee benefits which include:A range of flexible work arrangements including hybrid WFH arrangementsFree on-site parking & on-site gym.14 weeks paid parental leaveAccess to Long Service Leave after 5 yearsSignificant leave benefits (up to 12 days flexi-time, 3 additional leave days at Christmas, 15 days sick/personal leave including 2 days health and wellbeing leave per year)Learning and Development opportunitiesHealth and Wellbeing programs (Fitness Passport, Flu Shots)The successful candidate is required to be vaccinated (at least 2 doses of a TGA approved COVID-19 vaccine) in accordance with Council's vaccination policy. Candidates may submit a medical contraindication for Council's consideration.The City of Parramatta supports a Drug and Alcohol-free working environment and employees may be subject to random testing as a result.Inclusion, Diversity and belonging lies at the heart of how we recruit at the City of Parramatta. We continue to commit to creating a diverse and inclusive workplace and hire great people with a wide variety of skills, experiences, and backgrounds. We invite candidates of all ages, people with disability, Aboriginal and Torres Strait Islander Peoples, women, veterans, LGBTIQA+ and other culturally diverse groups.  We are committed to making reasonable adjustments to provide a positive, barrier-free recruitment process and supportive workplace.Please note you must be an Australian or New Zealand citizen or a permanent resident or have unlimited working rights in Australia to apply for this position",,False,2024-02-28
80196,https://www.sportspeople.com.au//jobs/80196-stadium-sports-director-st-clair-recreation-centre-ymca-south-australia,Stadium Sports Director - St Clair Recreation Centre,YMCA South Australia,Full Time,"Woodville South, Adelaide",South Australia,Australia,18 Mar 2024,$31.02 ph,,70000.0,"Level 2/Senior/Apply/Provide First Aid,Current Provide/Perform CPR,National Police / Criminal History Check,Working with Children / Working with Vulnerable People Check,Responding to Risks of Harm, Abuse and Neglect – Education and Care” Masterclass Training","Relevant Tertiary Qualification, Sports Management / Business Degree, Leisure / Recreation Degree",Tristian Owen,,(08) 7078 4184,,,"THE ROLEAre you Passionate about sports - Basketball, Futsal, Netball, Volleyball, Badminton and Skating?St Clair Recreation Centre located in between a vibrant community of Woodville South is looking for aStadium Sports Director.As the Stadium Sports Director, they will oversee the delivery of the stadium sports programs across a 6 court multi-purpose venue. Utilising Gameday sports management software, you will coordinate all sports competitions including but not limited to Basketball, Netball, Futsal, Volleyball, Badminton, and Skating as well as providing direct leadership to a team of Court Supervisors responsible for day-to-day stadium operations.Reporting to the Centre Manager, you will take responsibility not only for the commercial success of the program but also for YMCA South Australia’s positive impact in the St Clair and surrounding community through engagement with a variety of key stakeholders.ABOUT THE YYMCA South Australia is a not-for-profit community organisation that has served the South Australian community for more than 170 years. With 1000 employees (and growing), we deliver programs and services across the state in settings including community recreation centres, swimming pools, health and fitness facilities, community centres, camps, early education and schools and youth services.Our aim is to develop the whole person, helping all South Australians connect with a better life.  Not only their physical fitness and capabilities, but also their sense of identity, purpose, hope and dignity; psychological health; resilience; social connectedness; lifelong learning; and their own contribution back into the community.  All the elements that together constitute a full, healthy, productive and satisfying life.SKILLS & EXPERIENCESuccessful candidates will also have, or be willing to obtain:Previous experience in managing Sport and Recreation Programs(HLTAID011) Provide First Aid Certificate(HLTAID009) Provide CPR CertificateCertificate of completion for “Responding to Risks of Harm, Abuse and Neglect - Education and Care” Masterclass TrainingRelevant leadership experience in a sport and/or recreation environmentTertiary qualification in sport and recreation management or similar (highly desirable)Previous experience using the Gameday app or similar sports management softwareWell-developed stakeholder engagement skillsAn innovative and visionary approach to the activation of spaces and community inclusionTo view the position descriptions for this role, please visit our website atsa.ymca.org.au/get-involved/careers/find-a-job.THE BENEFITSThe opportunity to join a leading provider of recreation, community, and children’s services.Free access to YMCA South Australia’s recreation facilities.A culture of empowerment and growth with ongoing opportunities for career development.A supportive team of passionate and professional individualsCOMMITMENT TO SAFEGUARDING CHILDRENAt the Y, we are committed to empowering all Children and Young People to feel safe and be safe, at the Y, in their families and in their communities. As such, we ensure that all of our candidates are appropriately screened to make sure that the right people are in the right roles. This includes:National Police Check (issued in the last 6 months)DHS Working With Children CheckInternational Criminal History Record Check (if worked overseas in the last 5 years)To learn more about our screening processes,click here to view our Safeguarding Children and Young People Policy.YMCA South Australia is an equal opportunity employer and is committed to safeguarding children and young people and other vulnerable people.","Badminton,Basketball,Futsal,Netball,Skating,Volleyball",False,2024-02-28
